From_Date, region_id, region_name, Company_Id, Company_Name, profitcenter_id, Profitcenter_Name, usr_Id, Level, STATUS, Total Sales, Credit App#, Sales$-Fin, Avg Ticket Sale, BEDDING SALES, Protection SALES, DELIVERY SALES, Drop Ship Ticket, UPS, Postive Sales, Actual_PrevYear, LastYearSales, Traffic Count, Traffic Count PrevYear, Sales YOY, Gross Margin, Effective Margin, $ Discount, Apps to Traffic, SPG, Sales Count, Avg Item Count, Finance Avg Ticket, Non Fin Avg Ticket, UPS Closing Rate, Traffic YOY
05/01/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,16389.82,1.00,9288.79,14131.88,5218.99,NULL,NULL,NULL,NULL,18678.68,4.00,NULL,15.00,18.00,NULL,59.50,50.25,1289.89,6.67,1092.65,4.00,3.50,5562.90,1989.97,0.00,-16.67
05/02/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,14727.55,2.00,11797.67,9559.34,-275.00,NULL,NULL,NULL,NULL,11182.60,8.00,NULL,26.00,17.00,NULL,59.28,54.54,886.94,7.69,566.44,9.00,2.44,1151.55,1037.47,0.00,52.94
05/03/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,18658.96,6.00,17189.07,6385.00,4183.98,NULL,NULL,NULL,NULL,23107.90,3.00,NULL,36.00,19.00,NULL,52.88,51.71,4745.92,16.67,518.30,10.00,5.30,5574.58,1471.97,0.00,89.47
05/04/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,15348.43,3.00,9234.83,6282.10,974.73,NULL,NULL,NULL,NULL,15708.46,11.00,NULL,25.00,34.00,NULL,62.33,58.42,890.21,12.00,613.94,8.00,2.88,1726.97,1342.72,0.00,-26.47
05/05/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,4186.89,1.00,3366.94,1858.46,0.00,NULL,NULL,NULL,NULL,4343.43,4.00,NULL,14.00,23.00,NULL,58.94,55.50,161.94,7.14,299.06,4.00,2.25,1683.47,819.95,0.00,-39.13
05/06/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,9312.25,2.00,3998.82,5232.86,1718.98,NULL,NULL,NULL,NULL,8197.67,4.00,NULL,23.00,14.00,NULL,55.75,55.19,1235.06,8.70,404.88,4.00,4.00,1999.41,839.77,0.00,64.29
05/07/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,13447.77,2.00,10642.90,7209.67,1878.99,NULL,NULL,NULL,NULL,14948.74,4.00,NULL,15.00,21.00,NULL,66.45,66.64,899.93,13.33,896.52,4.00,5.50,3281.94,4192.43,0.00,-28.57
05/08/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,7249.86,1.00,4009.93,5129.91,0.00,NULL,NULL,NULL,NULL,7249.86,3.00,NULL,17.00,13.00,NULL,65.94,64.25,460.00,5.88,426.46,3.00,3.33,2004.97,1619.97,0.00,30.77
05/09/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,23644.90,3.00,11698.82,9286.05,2297.99,NULL,NULL,NULL,NULL,23124.92,3.00,NULL,29.00,22.00,NULL,63.10,61.99,-72.44,10.34,815.34,9.00,4.67,5849.41,1428.26,0.00,31.82
05/10/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,36508.30,11.00,16639.73,12833.61,1119.00,NULL,NULL,NULL,NULL,35658.35,4.00,NULL,47.00,17.00,NULL,60.85,59.37,2734.96,23.40,776.77,14.00,3.57,2048.72,2146.51,0.00,176.47
05/11/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,19125.61,5.00,7248.86,12411.29,1357.00,NULL,NULL,NULL,NULL,19125.61,9.00,NULL,25.00,29.00,NULL,61.32,60.45,1750.99,20.00,765.02,7.00,4.57,1812.22,2375.35,0.00,-13.79
05/12/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,20259.02,8.00,15258.56,6408.70,1808.99,NULL,NULL,NULL,NULL,20301.47,5.00,NULL,23.00,12.00,NULL,63.21,60.22,1966.79,34.78,880.83,11.00,2.91,1907.32,1008.58,0.00,91.67
05/13/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,18028.51,3.00,9438.83,11040.04,2299.00,NULL,NULL,NULL,NULL,17418.59,2.00,NULL,25.00,15.00,NULL,62.76,60.40,918.99,12.00,721.14,8.00,3.63,1573.14,1329.96,0.00,66.67
05/14/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,32582.39,5.00,10724.54,13664.87,4039.00,NULL,NULL,NULL,NULL,36977.32,6.00,NULL,21.00,17.00,NULL,61.57,61.32,3380.68,23.81,1551.54,9.00,6.11,2681.14,5385.45,0.00,23.53
05/15/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,2889.82,0.00,0.00,2789.83,0.00,NULL,NULL,NULL,NULL,2789.83,6.00,NULL,16.00,15.00,NULL,55.28,55.28,599.93,0.00,180.61,2.00,4.00,0.00,1444.91,0.00,6.67
05/16/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,53875.63,5.00,29333.42,15626.56,14001.99,NULL,NULL,NULL,NULL,54025.63,1.00,NULL,25.00,16.00,NULL,58.84,56.22,3488.83,20.00,2155.03,13.00,7.38,4190.49,3534.60,0.00,56.25
05/17/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,18591.84,3.00,9939.81,9825.96,6815.19,NULL,NULL,NULL,NULL,19807.17,3.00,NULL,37.00,17.00,NULL,60.46,59.10,3339.98,8.11,502.48,10.00,2.20,2380.28,1097.19,0.00,117.65
05/18/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,29831.48,7.00,24696.60,15699.21,10364.94,NULL,NULL,NULL,NULL,29831.48,4.00,NULL,36.00,32.00,NULL,64.06,61.83,2432.70,19.44,828.65,8.00,5.25,4116.10,1283.72,0.00,12.50
05/19/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,27100.71,4.00,16187.98,5995.43,9552.95,NULL,NULL,NULL,NULL,29929.67,4.00,NULL,22.00,16.00,NULL,60.07,57.20,4595.43,18.18,1231.85,10.00,6.00,3269.65,2602.94,0.00,37.50
05/20/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,3692.39,1.00,2869.95,3242.41,-130.05,NULL,NULL,NULL,NULL,2959.94,3.00,NULL,14.00,18.00,NULL,67.33,64.96,300.00,7.14,263.74,1.00,5.00,2869.95,45.00,0.00,-22.22
05/21/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,39346.97,4.00,31744.72,7647.77,13654.99,NULL,NULL,NULL,NULL,37767.08,3.00,NULL,19.00,18.00,NULL,58.89,56.59,4982.63,21.05,2070.89,6.00,9.83,5269.13,1164.46,0.00,5.56
05/22/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,23419.53,1.00,1519.83,8933.89,799.99,NULL,NULL,NULL,NULL,26099.44,6.00,NULL,22.00,20.00,NULL,57.35,57.15,2819.77,4.55,1064.52,10.00,4.30,253.31,2731.07,0.00,10.00
05/23/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,33807.53,5.00,24125.92,10657.56,0.00,NULL,NULL,NULL,NULL,34957.51,4.00,NULL,36.00,17.00,NULL,55.31,51.43,6460.39,13.89,939.10,15.00,4.27,2275.08,1241.46,0.00,111.76
05/24/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,40471.03,6.00,12096.28,14948.29,3897.00,NULL,NULL,NULL,NULL,31661.92,7.00,NULL,46.00,27.00,NULL,59.65,58.85,6776.94,13.04,879.81,14.00,5.29,1099.66,1634.64,0.00,70.37
05/25/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,30826.23,7.00,18376.57,13068.16,598.99,NULL,NULL,NULL,NULL,26668.45,15.00,NULL,36.00,45.00,NULL,56.43,53.73,4262.14,19.44,856.28,10.00,5.00,1719.87,1864.94,0.00,-20.00
05/26/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,42873.28,9.00,25631.89,15101.16,2617.99,NULL,NULL,NULL,NULL,43773.25,12.00,NULL,43.00,30.00,NULL,57.99,55.15,4144.42,20.93,997.05,22.00,3.50,1588.12,1412.57,0.00,43.33
05/27/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,10275.84,3.00,7076.89,4727.94,5706.96,NULL,NULL,NULL,NULL,10625.81,13.00,NULL,18.00,36.00,NULL,59.57,57.65,1201.03,16.67,570.88,4.00,3.75,2358.96,1774.46,0.00,-50.00
05/28/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,20620.44,3.00,21133.07,5141.97,7475.99,NULL,NULL,NULL,NULL,28397.38,0.00,NULL,26.00,11.00,NULL,61.25,56.26,3465.91,11.54,793.09,8.00,2.75,4429.50,1562.46,0.00,136.36
05/29/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,7585.78,2.00,0.00,6971.82,0.00,NULL,NULL,NULL,NULL,7585.78,4.00,NULL,13.00,10.00,NULL,58.26,58.26,713.97,15.38,583.52,3.00,4.67,0.00,2528.59,0.00,30.00
05/30/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,10042.89,3.00,7002.93,6641.44,3767.99,NULL,NULL,NULL,NULL,10042.89,9.00,NULL,24.00,14.00,NULL,57.47,53.90,1454.95,12.50,418.45,5.00,3.00,3501.47,1519.98,0.00,71.43
05/31/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,33585.31,3.00,7197.00,14798.84,10655.98,NULL,NULL,NULL,NULL,33670.31,9.00,NULL,37.00,19.00,NULL,57.53,57.54,3887.02,8.11,907.71,12.00,4.08,899.63,2411.21,0.00,94.74
06/01/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,24003.53,4.00,3632.91,10697.75,4256.99,NULL,NULL,NULL,NULL,23953.54,6.00,NULL,25.00,29.00,NULL,59.98,58.69,1972.91,16.00,960.14,10.00,3.60,1210.97,2546.33,0.00,-13.79
06/02/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,13679.53,1.00,4359.79,7867.95,-799.00,NULL,NULL,NULL,NULL,13478.52,4.00,NULL,29.00,18.00,NULL,63.76,63.22,2330.95,3.45,471.71,7.00,4.57,871.95,2279.69,0.00,61.11
06/03/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,11569.08,6.00,14228.84,9716.64,6729.00,NULL,NULL,NULL,NULL,15148.81,2.00,NULL,21.00,11.00,NULL,64.46,61.70,1032.94,28.57,550.91,4.00,2.25,7114.42,919.97,0.00,90.91
06/04/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,11499.73,0.00,0.00,7229.85,199.99,NULL,NULL,NULL,NULL,11049.76,4.00,NULL,16.00,17.00,NULL,60.15,60.15,1100.05,0.00,718.73,6.00,2.00,0.00,1585.68,0.00,-5.88
06/05/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,2554.95,1.00,3649.89,1850.97,0.00,NULL,NULL,NULL,NULL,4399.89,4.00,NULL,17.00,20.00,NULL,67.29,67.17,280.00,5.88,150.29,3.00,3.33,3649.89,799.98,0.00,-15.00
06/06/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,26608.71,2.00,8664.82,14981.43,4297.70,NULL,NULL,NULL,NULL,27038.99,3.00,NULL,22.00,19.00,NULL,62.64,60.62,1568.49,9.09,1209.49,9.00,4.78,2057.46,2687.02,0.00,15.79
06/07/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,18849.87,3.00,12659.67,7890.88,618.99,NULL,NULL,NULL,NULL,19849.86,8.00,NULL,28.00,25.00,NULL,60.20,58.07,1938.43,10.71,673.21,8.00,5.88,2531.93,1438.04,0.00,12.00
06/08/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,10217.79,1.00,7787.86,6288.54,799.96,NULL,NULL,NULL,NULL,10167.80,10.00,NULL,18.00,27.00,NULL,59.43,57.51,829.99,5.56,567.66,5.00,4.60,7787.86,1214.97,0.00,-33.33
06/09/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,9699.26,3.00,9718.61,9059.28,1433.98,NULL,NULL,NULL,NULL,10543.60,4.00,NULL,15.00,13.00,NULL,51.28,45.89,3920.39,20.00,646.62,3.00,6.00,10543.60,0.00,0.00,15.38
06/10/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,13256.59,1.00,6269.85,4877.54,493.98,NULL,NULL,NULL,NULL,13606.59,8.00,NULL,12.00,21.00,NULL,58.05,56.89,1994.92,8.33,1104.72,7.00,4.14,1005.98,1232.38,0.00,-42.86
05/01/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,4864.90,2.00,4307.90,4251.91,3005.99,NULL,NULL,NULL,NULL,5794.89,4.00,NULL,17.00,12.00,NULL,53.20,43.28,1660.97,11.76,286.17,4.00,3.75,4307.90,495.66,0.00,41.67
05/02/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,15176.69,5.00,10869.80,11149.44,0.00,NULL,NULL,NULL,NULL,16086.66,0.00,NULL,26.00,10.00,NULL,61.67,58.11,1142.98,19.23,583.72,7.00,3.29,2692.44,1431.72,0.00,160.00
05/03/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,37353.90,8.00,43023.67,15068.33,11301.96,NULL,NULL,NULL,NULL,43750.66,2.50,NULL,37.00,18.00,NULL,58.38,52.05,6914.27,21.62,1009.56,10.00,7.10,5368.39,1449.99,0.00,105.56
05/04/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,8199.87,1.00,3029.94,6899.91,0.00,NULL,NULL,NULL,NULL,8199.87,10.00,NULL,17.00,36.00,NULL,62.23,58.13,99.96,5.88,482.35,3.00,3.67,1514.97,1723.31,0.00,-52.78
05/05/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,18439.81,3.00,19244.87,9584.42,7776.99,NULL,NULL,NULL,NULL,14357.85,7.00,NULL,14.00,23.00,NULL,58.56,55.41,3076.93,21.43,1317.13,5.00,4.20,3162.73,1372.97,0.00,-39.13
05/06/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,9962.84,2.00,17080.81,6243.41,1697.98,NULL,NULL,NULL,NULL,14144.80,6.00,NULL,13.00,15.00,NULL,56.89,53.82,1084.92,15.38,766.37,6.00,3.50,8277.85,695.00,0.00,-13.33
05/07/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,3734.97,0.00,0.00,1357.99,2435.99,NULL,NULL,NULL,NULL,4834.96,3.00,NULL,15.00,17.00,NULL,53.89,53.89,820.90,0.00,249.00,3.00,2.33,0.00,1611.65,0.00,-11.76
05/08/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,6219.80,0.00,6459.98,3974.88,0.00,NULL,NULL,NULL,NULL,7019.78,1.50,NULL,19.00,18.00,NULL,54.22,48.08,529.87,0.00,327.36,4.00,4.75,2259.92,2499.93,0.00,5.56
05/09/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,15356.28,7.00,14647.31,6201.69,3071.57,NULL,NULL,NULL,NULL,16021.86,3.50,NULL,17.00,11.00,NULL,60.82,56.22,1938.74,41.18,903.31,7.00,4.29,2092.47,342.99,0.00,54.55
05/10/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,48001.08,8.00,47989.87,12571.76,7989.95,NULL,NULL,NULL,NULL,43408.61,5.00,NULL,45.00,16.00,NULL,58.66,54.99,4490.98,17.78,1066.69,13.00,6.85,3865.94,1230.73,0.00,181.25
05/11/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,21998.15,3.00,10499.84,15643.26,4967.53,NULL,NULL,NULL,NULL,10018.30,5.00,NULL,16.00,37.00,NULL,59.35,57.59,1098.29,18.75,1374.88,6.00,6.67,297.49,2299.66,0.00,-56.76
05/12/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,14218.66,4.00,11309.70,4512.17,1409.00,NULL,NULL,NULL,NULL,17223.63,5.00,NULL,19.00,21.00,NULL,58.99,57.77,3029.84,21.05,748.35,7.00,4.86,1879.12,1109.65,0.00,-9.52
05/13/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,10651.81,2.00,6789.88,6793.96,4078.04,NULL,NULL,NULL,NULL,9986.83,1.00,NULL,10.00,8.00,NULL,57.37,55.53,1964.85,20.00,1065.18,7.00,4.71,1566.65,1166.37,0.00,25.00
05/14/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,-262.21,3.00,7188.55,1549.10,751.53,NULL,NULL,NULL,NULL,7780.04,5.00,NULL,12.00,19.00,NULL,457.66,288.04,2183.17,25.00,-21.85,4.00,5.25,3469.28,193.33,0.00,-36.84
05/15/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,9539.91,4.00,12997.56,6225.76,3937.99,NULL,NULL,NULL,NULL,7571.79,2.00,NULL,10.00,6.00,NULL,74.84,74.84,3616.80,40.00,953.99,4.00,3.75,3741.39,0.00,0.00,66.67
05/16/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,7555.82,2.00,8129.83,1237.95,250.00,NULL,NULL,NULL,NULL,9067.28,3.00,NULL,21.00,21.00,NULL,58.11,51.04,1943.82,9.52,359.80,5.00,4.20,4064.92,299.74,0.00,0.00
05/17/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,52112.62,6.00,16733.82,21587.26,10288.71,NULL,NULL,NULL,NULL,50997.60,3.00,NULL,31.00,13.00,NULL,60.47,58.93,4241.17,19.35,1681.05,12.00,8.58,1964.16,4342.42,0.00,138.46
05/18/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,7602.81,4.00,7902.78,6294.39,699.00,NULL,NULL,NULL,NULL,8181.31,9.00,NULL,26.00,30.00,NULL,63.83,56.39,1035.98,15.38,292.42,5.00,3.00,1964.34,0.00,0.00,-13.33
05/19/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,21236.31,5.00,19149.61,3352.06,7575.08,NULL,NULL,NULL,NULL,22511.79,4.00,NULL,24.00,22.00,NULL,52.36,50.20,3928.02,20.83,884.85,9.00,4.22,1606.82,1748.37,0.00,9.09
05/20/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,32291.05,3.00,15720.80,26852.81,5527.54,NULL,NULL,NULL,NULL,33715.98,2.00,NULL,21.00,15.00,NULL,62.63,62.30,928.00,14.29,1537.67,7.00,7.57,4320.60,4843.67,0.00,40.00
05/21/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,6339.00,1.00,3599.95,5114.49,-760.00,NULL,NULL,NULL,NULL,8198.97,2.00,NULL,15.00,13.00,NULL,51.98,50.78,770.84,6.67,422.60,4.00,3.00,1199.98,1533.00,0.00,15.38
05/22/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,79.99,1.00,0.00,79.99,0.00,NULL,NULL,NULL,NULL,79.99,4.00,NULL,16.00,13.00,NULL,34.22,34.22,19.99,6.25,5.00,0.00,0.00,0.00,40.00,0.00,23.08
05/23/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,23204.43,4.00,19215.06,8780.95,1328.10,NULL,NULL,NULL,NULL,21834.58,2.00,NULL,22.00,13.00,NULL,59.01,55.61,4107.56,18.18,1054.75,7.00,6.71,2974.20,1063.14,0.00,69.23
05/24/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,49966.73,9.00,30564.23,15266.78,13349.57,NULL,NULL,NULL,NULL,50286.70,3.00,NULL,44.00,17.00,NULL,57.47,52.72,8467.37,20.45,1135.61,15.00,4.73,2468.40,3049.59,0.00,158.82
05/25/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,11572.34,4.00,11642.35,7967.14,3181.33,NULL,NULL,NULL,NULL,12242.33,3.00,NULL,21.00,31.00,NULL,54.40,54.09,2694.33,19.05,551.06,6.00,4.00,2910.59,199.99,0.00,-32.26
05/26/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,38735.25,4.00,25140.61,11045.11,18926.05,NULL,NULL,NULL,NULL,37363.68,7.50,NULL,48.00,28.00,NULL,57.23,53.44,6579.87,8.33,806.98,18.00,3.06,1562.60,1078.82,0.00,71.43
05/27/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,-4479.94,1.00,0.00,-4079.95,0.00,NULL,NULL,NULL,NULL,229.99,10.00,NULL,11.00,43.00,NULL,60.75,46.35,0.00,9.09,-407.27,1.00,-4.00,0.00,229.99,0.00,-74.42
05/29/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,2339.97,0.00,0.00,2089.98,0.00,NULL,NULL,NULL,NULL,2339.97,0.00,NULL,9.00,0.00,NULL,61.07,61.07,200.00,0.00,260.00,1.00,1.00,0.00,2339.97,0.00,0.00
05/30/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,1274.96,0.00,0.00,1124.97,0.00,NULL,NULL,NULL,NULL,1274.96,0.00,NULL,5.00,0.00,NULL,61.20,61.20,-136.98,0.00,254.99,1.00,2.00,0.00,1274.96,0.00,0.00
05/31/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,17597.78,0.00,17597.86,20373.79,7047.99,NULL,NULL,NULL,NULL,17597.78,0.00,NULL,39.00,0.00,NULL,63.02,56.45,597.36,0.00,451.23,4.00,4.25,5865.92,0.00,0.00,0.00
06/01/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,27686.33,0.00,11137.64,11828.89,3628.99,NULL,NULL,NULL,NULL,27686.33,0.00,NULL,24.00,0.00,NULL,63.83,62.82,1860.98,0.00,1153.60,9.00,5.33,1237.52,3309.74,0.00,0.00
06/02/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,9587.78,0.00,8277.83,3645.92,449.08,NULL,NULL,NULL,NULL,9641.79,0.00,NULL,5.00,0.00,NULL,61.63,60.69,1640.46,0.00,1917.56,5.00,5.40,2082.96,654.98,0.00,0.00
06/03/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,1004.98,0.00,0.00,854.99,0.00,NULL,NULL,NULL,NULL,1004.98,0.00,NULL,13.00,0.00,NULL,65.61,65.61,45.00,0.00,77.31,1.00,1.00,0.00,1004.98,0.00,0.00
06/04/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,1049.97,0.00,0.00,899.98,0.00,NULL,NULL,NULL,NULL,1049.97,0.00,NULL,12.00,0.00,NULL,67.09,67.09,197.36,0.00,87.50,1.00,2.00,0.00,1049.97,0.00,0.00
06/05/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,3148.50,0.00,2428.52,2728.52,2128.53,NULL,NULL,NULL,NULL,3148.50,0.00,NULL,10.00,0.00,NULL,63.04,54.80,200.45,0.00,314.85,2.00,2.50,2428.52,719.98,0.00,0.00
06/06/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,16110.64,0.00,5768.85,8755.56,2499.00,NULL,NULL,NULL,NULL,16110.64,0.00,NULL,17.00,0.00,NULL,59.42,58.86,1337.96,0.00,947.68,4.00,5.50,1922.95,5170.90,0.00,0.00
06/07/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,116349.63,0.00,46294.24,29234.14,29625.63,NULL,NULL,NULL,NULL,113956.18,0.00,NULL,249.00,0.00,NULL,60.78,59.37,8666.62,0.00,467.27,50.00,3.50,1649.61,2062.63,0.00,0.00
06/08/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,30334.85,0.00,17589.73,16414.25,0.00,NULL,NULL,NULL,NULL,32098.36,0.00,NULL,51.00,0.00,NULL,60.11,57.16,3366.04,0.00,594.80,13.00,2.92,2198.72,1849.66,0.00,0.00
06/09/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,40823.00,0.00,29032.57,12658.81,13374.96,NULL,NULL,NULL,NULL,44579.43,0.00,NULL,24.00,0.00,NULL,61.54,54.54,1114.71,0.00,1700.96,8.00,6.50,4680.57,2953.86,0.00,0.00
06/10/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,27272.32,0.00,5281.38,14868.47,5347.00,NULL,NULL,NULL,NULL,23591.89,0.00,NULL,21.00,0.00,NULL,60.55,65.31,3880.39,0.00,1298.68,8.00,5.25,309.99,3148.85,0.00,0.00
05/01/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,16221.37,1.00,3447.93,9068.11,3780.94,NULL,NULL,NULL,NULL,16221.37,0.00,NULL,37.00,0.00,NULL,54.78,54.19,3848.72,2.70,438.42,6.00,8.00,1149.31,3193.36,0.00,0.00
05/02/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,5621.64,6.00,2067.96,2408.21,174.00,NULL,NULL,NULL,NULL,5621.64,7.00,NULL,44.00,33.00,NULL,57.10,56.09,513.16,13.64,127.76,6.00,2.00,0.00,1184.56,0.00,33.33
05/03/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,17137.11,5.00,8670.63,8683.25,2646.99,NULL,NULL,NULL,NULL,16960.48,6.50,NULL,75.00,41.00,NULL,47.94,44.88,4683.97,6.67,228.49,14.00,3.07,1364.24,823.43,0.00,82.93
05/04/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,9683.78,4.00,8883.86,8823.82,0.00,NULL,NULL,NULL,NULL,6063.83,4.00,NULL,55.00,63.00,NULL,55.70,51.08,1795.81,7.27,176.07,6.00,3.17,1315.98,199.98,0.00,-12.70
05/05/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,11103.47,3.00,5449.83,5345.65,2256.00,NULL,NULL,NULL,NULL,9043.60,7.00,NULL,43.00,72.00,NULL,53.17,49.88,3422.93,6.98,258.22,9.00,3.67,1133.32,627.07,0.00,-40.28
05/06/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,-299.97,0.00,0.00,-299.97,0.00,NULL,NULL,NULL,NULL,0.00,1.00,NULL,0.00,32.00,NULL,48.46,48.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-100.00
05/07/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,-799.98,0.00,0.00,-799.98,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,46.13,46.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/08/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,10370.69,2.00,2720.94,4140.24,1152.98,NULL,NULL,NULL,NULL,11820.67,0.00,NULL,49.00,0.00,NULL,47.14,46.79,3300.75,4.08,211.65,13.00,2.38,2720.94,956.22,0.00,0.00
05/09/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,4354.23,1.00,0.00,5040.66,0.00,NULL,NULL,NULL,NULL,4031.47,3.50,NULL,42.00,41.00,NULL,41.17,41.17,2451.95,2.38,103.67,5.00,2.20,0.00,671.91,0.00,2.44
05/10/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,30169.57,6.00,12305.60,9275.86,12750.97,NULL,NULL,NULL,NULL,32169.50,1.00,NULL,83.00,38.00,NULL,46.74,46.19,9091.57,7.23,363.49,15.00,3.67,2976.40,2257.10,0.00,118.42
05/11/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,16494.56,4.00,9498.68,4454.15,799.00,NULL,NULL,NULL,NULL,17445.54,10.00,NULL,57.00,97.00,NULL,44.76,42.69,6953.73,7.02,289.38,14.00,2.64,3416.55,911.99,0.00,-41.24
05/12/2025,2,East,2,Tallahassee,51,Regency Outlet,NULL,1,W,10712.81,3.00,7108.90,7217.86,0.00,NULL,NULL,NULL,NULL,11112.77,2.50,NULL,44.00,33.00,NULL,49.86,44.18,2496.90,6.82,243.47,5.00,3.80,3554.45,1334.62,0.00,33.33
